image_name,cytoplasm_area,polar_body_area,polar_present,polar_ratio,zona_area,zona_ratio,total_area,circularity
81b1614c-ovo_17_t101_aug_0.png,46503,0,0,0,40266,0.865879621,86769,0.865792066
81b1614c-ovo_17_t101_aug_1.png,46508,0,0,0,40261,0.865679023,86769,0.792363881
81b1614c-ovo_17_t101_aug_2.png,46503,0,0,0,40266,0.865879621,86769,0.865792066
820890b1-ovo_27_t36.png,43372,0,0,0,43059,0.992783363,86431,0.872760508
820890b1-ovo_27_t36_aug_0.png,43375,0,0,0,43056,0.992645533,86431,0.794479746
820890b1-ovo_27_t36_aug_1.png,43366,0,0,0,43062,0.9929899,86428,0.844162848
820890b1-ovo_27_t36_aug_2.png,43372,0,0,0,43059,0.992783363,86431,0.872760508
8262f84d-ovo_33_t101.png,42535,0,0,0,30744,0.722792994,73279,0.877128343
8262f84d-ovo_33_t101_aug_0.png,42538,0,0,0,30738,0.722600969,73276,0.834475699
8262f84d-ovo_33_t101_aug_1.png,42535,0,0,0,30744,0.722792994,73279,0.877128343
8262f84d-ovo_33_t101_aug_2.png,42535,0,0,0,30744,0.722792994,73279,0.877128343
82af1300-ovo_35_t71.png,49520,0,0,0,33929,0.685157512,83449,0.862922186
82af1300-ovo_35_t71_aug_0.png,49520,0,0,0,33929,0.685157512,83449,0.862922186
82af1300-ovo_35_t71_aug_1.png,49526,0,0,0,33917,0.684832209,83443,0.747025059
82af1300-ovo_35_t71_aug_2.png,49517,0,0,0,33931,0.685239413,83448,0.786376364
82d8f165-ovo_52_t71.png,44453,0,0,0,33248,0.747936022,77701,0.877295316
82d8f165-ovo_52_t71_aug_0.png,44455,0,0,0,33256,0.74808233,77711,0.801825531
82d8f165-ovo_52_t71_aug_1.png,44453,0,0,0,33248,0.747936022,77701,0.877295316
82d8f165-ovo_52_t71_aug_2.png,44453,0,0,0,33248,0.747936022,77701,0.877295316
82f7a10c-ovo_21_t46.png,46187,0,0,0,45824,0.992140646,92011,0.878952842
82f7a10c-ovo_21_t46_aug_0.png,46187,0,0,0,45822,0.992097343,92009,0.86956035
82f7a10c-ovo_21_t46_aug_1.png,46184,0,0,0,45826,0.992248398,92010,0.849894047
82f7a10c-ovo_21_t46_aug_2.png,46187,0,0,0,45824,0.992140646,92011,0.878952842
83d97af4-ovo_55_t11.png,43430,0,0,0,36160,0.832604191,79590,0.874010513
83d97af4-ovo_55_t11_aug_0.png,43422,0,0,0,36169,0.832964857,79591,0.785837001
83d97af4-ovo_55_t11_aug_1.png,43431,0,0,0,36160,0.83258502,79591,0.82898167
83d97af4-ovo_55_t11_aug_2.png,43430,0,0,0,36160,0.832604191,79590,0.874010513
83e15b98-ovo_22_t21.png,41933,0,0,0,39496,0.941883481,81429,0.877736653
83e15b98-ovo_22_t21_aug_0.png,41933,0,0,0,39496,0.941883481,81429,0.877736653
83e15b98-ovo_22_t21_aug_1.png,41935,0,0,0,39500,0.941933945,81435,0.772654538
83e15b98-ovo_22_t21_aug_2.png,41930,0,0,0,39499,0.942022418,81429,0.857469586
841b06b8-ovo_15_t16.png,39147,0,0,0,28725,0.733772703,67872,0.875398318
841b06b8-ovo_15_t16_aug_0.png,39149,0,0,0,28720,0.7336075,67869,0.870335602
841b06b8-ovo_15_t16_aug_1.png,39148,0,0,0,28729,0.733856136,67877,0.854801013
841b06b8-ovo_15_t16_aug_2.png,39147,0,0,0,28725,0.733772703,67872,0.875398318
84442049-eovo_210_t1.png,264,0,0,0,202026,765.25,202290,0.864638584
84442049-eovo_210_t1_aug_0.png,263,0,0,0,202025,768.1558935,202288,0.804785997
84442049-eovo_210_t1_aug_1.png,22,0,0,0,202013,9182.409091,202035,0.808707786
84442049-eovo_210_t1_aug_2.png,264,0,0,0,202026,765.25,202290,0.864638584
84903985-ovo_27_t256.png,41683,0,0,0,44715,1.072739486,86398,0.879718571
84903985-ovo_27_t256_aug_0.png,41687,0,0,0,44708,1.072468635,86395,0.796887878
84903985-ovo_27_t256_aug_1.png,41683,0,0,0,44715,1.072739486,86398,0.879718571
84903985-ovo_27_t256_aug_2.png,41683,0,0,0,44715,1.072739486,86398,0.879718571
8490ae61-ovo_33_t141.png,42258,0,0,0,29701,0.702849165,71959,0.872296998
8490ae61-ovo_33_t141_aug_0.png,42262,0,0,0,29695,0.70264067,71957,0.780835894
8490ae61-ovo_33_t141_aug_1.png,42267,0,0,0,29698,0.702628528,71965,0.772023758
8490ae61-ovo_33_t141_aug_2.png,42258,0,0,0,29701,0.702849165,71959,0.872296998
84ca203b-ovo_26_t301.png,48946,0,0,0,34284,0.700445389,83230,0.86510124
84ca203b-ovo_26_t301_aug_0.png,48945,0,0,0,34287,0.700520993,83232,0.804212177
84ca203b-ovo_26_t301_aug_1.png,48946,0,0,0,34284,0.700445389,83230,0.86510124
84ca203b-ovo_26_t301_aug_2.png,48946,0,0,0,34284,0.700445389,83230,0.86510124
84d95078-ovo_53_t61.png,42163,0,0,0,31810,0.754452956,73973,0.876960433
84d95078-ovo_53_t61_aug_0.png,42163,0,0,0,31810,0.754452956,73973,0.876960433
84d95078-ovo_53_t61_aug_1.png,42175,0,0,0,31805,0.754119739,73980,0.752358269
84d95078-ovo_53_t61_aug_2.png,42163,0,0,0,31810,0.754452956,73973,0.876960433
851f3062-ovo_55_t131.png,45644,0,0,0,35200,0.771185698,80844,0.866080211
851f3062-ovo_55_t131_aug_0.png,45644,0,0,0,35200,0.771185698,80844,0.866080211
851f3062-ovo_55_t131_aug_1.png,45644,0,0,0,35200,0.771185698,80844,0.866080211
851f3062-ovo_55_t131_aug_2.png,45644,0,0,0,35200,0.771185698,80844,0.866080211
858957f3-ovo_06_t1.png,36009,0,0,0,58625,1.628065206,94634,0.87793742
858957f3-ovo_06_t1_aug_0.png,36009,0,0,0,58625,1.628065206,94634,0.87793742
858957f3-ovo_06_t1_aug_1.png,36010,0,0,0,58624,1.627992224,94634,0.820012502
858957f3-ovo_06_t1_aug_2.png,36010,0,0,0,58626,1.628047765,94636,0.828976594
85f5dfd4-eovo_446_t1.png,90723,0,0,0,107035,1.179800051,197758,0.874799424
85f5dfd4-eovo_446_t1_aug_0.png,90726,0,0,0,107033,1.179738994,197759,0.842329677
85f5dfd4-eovo_446_t1_aug_1.png,90723,0,0,0,107035,1.179800051,197758,0.874799424
85f5dfd4-eovo_446_t1_aug_2.png,90717,0,0,0,107038,1.179911152,197755,0.757587045
85f6b6de-ovo_02_t76.png,42591,0,0,0,40446,0.949637247,83037,0.863866713
85f6b6de-ovo_02_t76_aug_0.png,42593,0,0,0,40446,0.949592656,83039,0.850263806
85f6b6de-ovo_02_t76_aug_1.png,42591,0,0,0,40446,0.949637247,83037,0.863866713
85f6b6de-ovo_02_t76_aug_2.png,42594,0,0,0,40450,0.949664272,83044,0.766577179
8606126e-ovo_21_t1.png,46167,0,0,0,42711,0.925141335,88878,0.845594163
8606126e-ovo_21_t1_aug_0.png,46167,0,0,0,42711,0.925141335,88878,0.845594163
8606126e-ovo_21_t1_aug_1.png,46167,0,0,0,42711,0.925141335,88878,0.845594163
8606126e-ovo_21_t1_aug_2.png,46165,0,0,0,42716,0.925289722,88881,0.767860569
86ebc540-ovo_33_t186.png,42088,0,0,0,32923,0.782241969,75011,0.865643082
86ebc540-ovo_33_t186_aug_0.png,42088,0,0,0,32923,0.782241969,75011,0.865643082
86ebc540-ovo_33_t186_aug_1.png,42091,0,0,0,32916,0.782019909,75007,0.828131104
86ebc540-ovo_33_t186_aug_2.png,42081,0,0,0,32921,0.782324565,75002,0.803246637
87112837-ovo_06_t236.png,29751,0,0,0,63399,2.130987194,93150,0.879928585
87112837-ovo_06_t236_aug_0.png,29751,0,0,0,63399,2.130987194,93150,0.879928585
87112837-ovo_06_t236_aug_1.png,29751,0,0,0,63399,2.130987194,93150,0.879928585
87112837-ovo_06_t236_aug_2.png,29754,0,0,0,62890,2.11366539,92644,0.818174099
8770aee6-ovo_52_t231.png,44864,0,0,0,31022,0.691467546,75886,0.875860421
8770aee6-ovo_52_t231_aug_0.png,44864,0,0,0,31022,0.691467546,75886,0.875860421
8770aee6-ovo_52_t231_aug_1.png,44864,0,0,0,31022,0.691467546,75886,0.875860421
8770aee6-ovo_52_t231_aug_2.png,44864,0,0,0,31022,0.691467546,75886,0.875860421
878d39b1-ovo_52_t276.png,44809,0,0,0,31854,0.710883974,76663,0.879891956
878d39b1-ovo_52_t276_aug_0.png,44807,0,0,0,31852,0.710871069,76659,0.800706807
878d39b1-ovo_52_t276_aug_1.png,44805,0,0,0,31854,0.710947439,76659,0.811522816
878d39b1-ovo_52_t276_aug_2.png,44809,0,0,0,31854,0.710883974,76663,0.848256069
8797aa68-ovo_53_t161.png,43985,0,0,0,33398,0.759304308,77383,0.877797104
8797aa68-ovo_53_t161_aug_0.png,43985,0,0,0,33398,0.759304308,77383,0.877797104
8797aa68-ovo_53_t161_aug_1.png,43980,0,0,0,33406,0.759572533,77386,0.81996258
8797aa68-ovo_53_t161_aug_2.png,43988,0,0,0,33395,0.759184323,77383,0.789228767
879a34cb-ovo_53_t166.png,42349,0,0,0,32131,0.758719214,74480,0.862038121
879a34cb-ovo_53_t166_aug_0.png,42349,0,0,0,32131,0.758719214,74480,0.862038121
879a34cb-ovo_53_t166_aug_1.png,42349,0,0,0,32131,0.758719214,74480,0.862038121
879a34cb-ovo_53_t166_aug_2.png,42349,0,0,0,32131,0.758719214,74480,0.862038121
87aaf45b-ovo_53_t86.png,44148,0,0,0,27700,0.627434991,71848,0.879536127
87aaf45b-ovo_53_t86_aug_0.png,44150,0,0,0,27698,0.627361268,71848,0.781013979
87aaf45b-ovo_53_t86_aug_1.png,44148,0,0,0,27700,0.627434991,71848,0.879536127
87aaf45b-ovo_53_t86_aug_2.png,44148,0,0,0,27700,0.627434991,71848,0.879536127
87e5a7d5-ovo_23_t191.png,47633,0,0,0,51763,1.086704596,99396,0.881106113
87e5a7d5-ovo_23_t191_aug_0.png,47635,0,0,0,51764,1.086679962,99399,0.76245784
87e5a7d5-ovo_23_t191_aug_1.png,47641,0,0,0,51754,1.0863332,99395,0.775433596
87e5a7d5-ovo_23_t191_aug_2.png,47636,0,0,0,51761,1.086594172,99397,0.859269446
880873b1-ovo_52_t151.png,46493,0,0,0,31432,0.676058762,77925,0.87435146
880873b1-ovo_52_t151_aug_0.png,46490,0,0,0,31433,0.676123898,77923,0.832417758
880873b1-ovo_52_t151_aug_1.png,46496,0,0,0,31430,0.675972127,77926,0.841451019
880873b1-ovo_52_t151_aug_2.png,46493,0,0,0,31432,0.676058762,77925,0.87435146
882a56ff-ovo_17_t196.png,47911,0,0,0,36289,0.757425226,84200,0.869655193
882a56ff-ovo_17_t196_aug_0.png,47911,0,0,0,36289,0.757425226,84200,0.869655193
882a56ff-ovo_17_t196_aug_1.png,47913,0,0,0,36290,0.75741448,84203,0.765347492
882a56ff-ovo_17_t196_aug_2.png,47911,0,0,0,36289,0.757425226,84200,0.869655193
88805600-ovo_55_t26.png,45025,0,0,0,34031,0.755824542,79056,0.874106644
88805600-ovo_55_t26_aug_0.png,45021,0,0,0,34034,0.755958331,79055,0.782972438
88805600-ovo_55_t26_aug_1.png,45023,0,0,0,34032,0.755880328,79055,0.780821624
88805600-ovo_55_t26_aug_2.png,45024,0,0,0,34036,0.755952381,79060,0.806786183
890760c9-ovo_30_t176.png,41933,0,0,0,0,0,41933,0.888698366
890760c9-ovo_30_t176_aug_0.png,41933,0,0,0,0,0,41933,0.888698366
890760c9-ovo_30_t176_aug_1.png,41925,0,0,0,0,0,41925,0.789431655
890760c9-ovo_30_t176_aug_2.png,41933,0,0,0,0,0,41933,0.777775932
89d0e7f8-eovo_649_t1.png,101597,0,0,0,94782,0.932921248,196379,0.882754695
89d0e7f8-eovo_649_t1_aug_0.png,101597,0,0,0,94782,0.932921248,196379,0.882754695
89d0e7f8-eovo_649_t1_aug_1.png,101597,0,0,0,94774,0.932842505,196371,0.786703875
89d0e7f8-eovo_649_t1_aug_2.png,101597,0,0,0,94782,0.932921248,196379,0.882754695
89d23124-ovo_23_t101.png,45598,0,0,0,58231,1.277051625,103829,0.880140858
89d23124-ovo_23_t101_aug_0.png,45598,0,0,0,58231,1.277051625,103829,0.880140858
89d23124-ovo_23_t101_aug_1.png,45598,0,0,0,58229,1.277007763,103827,0.809496775
89d23124-ovo_23_t101_aug_2.png,45598,0,0,0,58231,1.277051625,103829,0.880140858
8a18edf2-ovo_38_t91.png,49664,0,0,0,47198,0.950346327,96862,0.871531102
8a18edf2-ovo_38_t91_aug_0.png,49667,0,0,0,47194,0.950208388,96861,0.75822283
8a18edf2-ovo_38_t91_aug_1.png,49664,0,0,0,47198,0.950346327,96862,0.871531102
8a18edf2-ovo_38_t91_aug_2.png,49662,0,0,0,47205,0.950525553,96867,0.822213624
8a24627e-ovo_06_t101.png,31685,0,0,0,65755,2.075272211,97440,0.891007984
8a24627e-ovo_06_t101_aug_0.png,31685,0,0,0,65755,2.075272211,97440,0.891007984
8a24627e-ovo_06_t101_aug_1.png,31685,0,0,0,65755,2.075272211,97440,0.891007984
8a24627e-ovo_06_t101_aug_2.png,31685,0,0,0,65755,2.075272211,97440,0.891007984
8a3c4756-ovo_08_t46.png,47110,0,0,0,31356,0.66559117,78466,0.879261287
8a3c4756-ovo_08_t46_aug_0.png,47110,0,0,0,31356,0.66559117,78466,0.879261287
8a3c4756-ovo_08_t46_aug_1.png,47110,0,0,0,31356,0.66559117,78466,0.879261287
8a3c4756-ovo_08_t46_aug_2.png,47110,0,0,0,31356,0.66559117,78466,0.879261287
8a6619cf-ovo_38_t226.png,50667,0,0,0,36417,0.71875185,87084,0.872534391
8a6619cf-ovo_38_t226_aug_0.png,50666,0,0,0,36409,0.71860814,87075,0.773405297
8a6619cf-ovo_38_t226_aug_1.png,50669,0,0,0,36418,0.718743216,87087,0.797971542
8a6619cf-ovo_38_t226_aug_2.png,50667,0,0,0,36412,0.718653167,87079,0.831877589
8af9fbe3-ovo_38_t181.png,49446,0,0,0,46594,0.942320916,96040,0.866823574
8af9fbe3-ovo_38_t181_aug_0.png,49446,0,0,0,46594,0.942320916,96040,0.866823574
8af9fbe3-ovo_38_t181_aug_1.png,49449,0,0,0,46591,0.942203078,96040,0.816243735
8af9fbe3-ovo_38_t181_aug_2.png,49446,0,0,0,46583,0.942098451,96029,0.807010017
8bda55ec-ovo_31_t181.png,45261,0,0,0,26197,0.578798524,71458,0.882535979
8bda55ec-ovo_31_t181_aug_0.png,45261,0,0,0,26197,0.578798524,71458,0.882535979
8bda55ec-ovo_31_t181_aug_1.png,45261,0,0,0,26197,0.578798524,71458,0.882535979
8bda55ec-ovo_31_t181_aug_2.png,45261,0,0,0,26197,0.578798524,71458,0.882535979
8be56f59-ovo_37_t226.png,46205,0,0,0,35763,0.774007142,81968,0.88224806
8be56f59-ovo_37_t226_aug_0.png,46205,0,0,0,35765,0.774050427,81970,0.860055096
8be56f59-ovo_37_t226_aug_1.png,46205,0,0,0,35763,0.774007142,81968,0.88224806
8be56f59-ovo_37_t226_aug_2.png,46194,0,0,0,35779,0.774537819,81973,0.76579089
8c623146-ovo_43_t256.png,44068,0,0,0,42957,0.974788963,87025,0.877341055
8c623146-ovo_43_t256_aug_0.png,44071,0,0,0,42948,0.974518391,87019,0.756237951
8c623146-ovo_43_t256_aug_1.png,44071,0,0,0,42957,0.974722607,87028,0.853665644
8c623146-ovo_43_t256_aug_2.png,44068,0,0,0,42957,0.974788963,87025,0.877341055
8c62aaf5-ovo_33_t146.png,42862,0,0,0,33650,0.785077691,76512,0.88228749
8c62aaf5-ovo_33_t146_aug_0.png,42862,0,0,0,33650,0.785077691,76512,0.88228749
8c62aaf5-ovo_33_t146_aug_1.png,42862,0,0,0,33650,0.785077691,76512,0.88228749
8c62aaf5-ovo_33_t146_aug_2.png,42859,0,0,0,33647,0.785062647,76506,0.79663482
8c81adff-eovo_550_t1.png,75741,0,0,0,117154,1.546771234,192895,0.812440519
8c81adff-eovo_550_t1_aug_0.png,75743,0,0,0,117147,1.546637973,192890,0.771093106
8c81adff-eovo_550_t1_aug_1.png,75745,0,0,0,117145,1.546570731,192890,0.703896263
8c81adff-eovo_550_t1_aug_2.png,75741,0,0,0,117154,1.546771234,192895,0.812440519
8cde0193-eovo_146_t1.png,0,0,0,0,195020,0,195020,0.868621304
8cde0193-eovo_146_t1_aug_0.png,0,0,0,0,195020,0,195020,0.868621304
8cde0193-eovo_146_t1_aug_1.png,0,0,0,0,195027,0,195027,0.749999794
8cde0193-eovo_146_t1_aug_2.png,0,0,0,0,195020,0,195020,0.76191137
8d7d220c-eovo_188_t1.png,0,0,0,0,251876,0,251876,0.873679971
8d7d220c-eovo_188_t1_aug_0.png,0,0,0,0,251861,0,251861,0.760177937
8d7d220c-eovo_188_t1_aug_1.png,0,0,0,0,251882,0,251882,0.820173119
8d7d220c-eovo_188_t1_aug_2.png,0,0,0,0,251876,0,251876,0.873679971
8d851fa7-ovo_30_t86.png,41254,0,0,0,0,0,41254,0.88754281
8d851fa7-ovo_30_t86_aug_0.png,41258,0,0,0,0,0,41258,0.803389847
8d851fa7-ovo_30_t86_aug_1.png,41258,0,0,0,0,0,41258,0.796090318
8d851fa7-ovo_30_t86_aug_2.png,41254,0,0,0,0,0,41254,0.88754281
8db98109-ovo_05_t16.png,45713,0,0,0,46929,1.026600748,92642,0.881149448
8db98109-ovo_05_t16_aug_0.png,45713,0,0,0,46933,1.026688251,92646,0.805946923
8db98109-ovo_05_t16_aug_1.png,45713,0,0,0,46929,1.026600748,92642,0.881149448
8db98109-ovo_05_t16_aug_2.png,45713,0,0,0,46926,1.026535121,92639,0.774991384
8dc7405e-ovo_06_t41.png,33889,0,0,0,51341,1.514975361,85230,0.888514208
8dc7405e-ovo_06_t41_aug_0.png,33888,0,0,0,51315,1.514252833,85203,0.874590484
8dc7405e-ovo_06_t41_aug_1.png,33890,0,0,0,51311,1.514045441,85201,0.871775025
8dc7405e-ovo_06_t41_aug_2.png,33889,0,0,0,51341,1.514975361,85230,0.888514208
8e02d15e-eovo_181_t1.png,0,0,0,0,208705,0,208705,0.852493782
8e02d15e-eovo_181_t1_aug_0.png,0,0,0,0,208702,0,208702,0.766627175
8e02d15e-eovo_181_t1_aug_1.png,0,0,0,0,208705,0,208705,0.852493782
8e02d15e-eovo_181_t1_aug_2.png,0,0,0,0,208705,0,208705,0.78058665
8e1d6301-eovo_448_t1.png,84333,0,0,0,123502,1.464456381,207835,0.878494331
8e1d6301-eovo_448_t1_aug_0.png,84333,0,0,0,123502,1.464456381,207835,0.878494331
8e1d6301-eovo_448_t1_aug_1.png,84333,0,0,0,123502,1.464456381,207835,0.878494331
8e1d6301-eovo_448_t1_aug_2.png,84332,0,0,0,123498,1.464426315,207830,0.836957925
8e46f88b-eovo_303_t1.png,81549,0,0,0,118063,1.447755337,199612,0.856783504
8e46f88b-eovo_303_t1_aug_0.png,81552,0,0,0,118070,1.447787914,199622,0.736342321
8e46f88b-eovo_303_t1_aug_1.png,81549,0,0,0,118063,1.447755337,199612,0.856783504
8e46f88b-eovo_303_t1_aug_2.png,81554,0,0,0,118075,1.447813719,199629,0.75513759
900934c8-ovo_10_t46.png,44022,0,0,0,37243,0.846008814,81265,0.873711785
900934c8-ovo_10_t46_aug_0.png,44022,0,0,0,37243,0.846008814,81265,0.873711785
900934c8-ovo_10_t46_aug_1.png,44027,0,0,0,37243,0.845912735,81270,0.761657496
900934c8-ovo_10_t46_aug_2.png,44029,0,0,0,37240,0.845806173,81269,0.788398177
901b1456-eovo_48_t1.png,0,0,0,0,192908,0,192908,0.862007238
901b1456-eovo_48_t1_aug_0.png,0,0,0,0,192906,0,192906,0.760325974
901b1456-eovo_48_t1_aug_1.png,0,0,0,0,192908,0,192908,0.862007238
901b1456-eovo_48_t1_aug_2.png,0,0,0,0,192907,0,192907,0.833418632
9069f931-ovo_16_t141.png,49141,0,0,0,30895,0.628701085,80036,0.875638877
9069f931-ovo_16_t141_aug_0.png,49143,0,0,0,30887,0.628512708,80030,0.76396377
9069f931-ovo_16_t141_aug_1.png,49141,0,0,0,30895,0.628701085,80036,0.875638877
9069f931-ovo_16_t141_aug_2.png,49139,0,0,0,30899,0.628808075,80038,0.787798589
908a024f-ovo_06_t151.png,30610,0,0,0,63011,2.058510291,93621,0.884939514
908a024f-ovo_06_t151_aug_0.png,30610,0,0,0,63011,2.058510291,93621,0.884939514
908a024f-ovo_06_t151_aug_1.png,30610,0,0,0,63011,2.058510291,93621,0.884939514
908a024f-ovo_06_t151_aug_2.png,30610,0,0,0,63011,2.058510291,93621,0.884939514
90b8da1d-ovo_50_t251.png,48591,0,0,0,66342,1.365314564,114933,0.880645144
90b8da1d-ovo_50_t251_aug_0.png,48589,0,0,0,66338,1.36528844,114927,0.793221507
90b8da1d-ovo_50_t251_aug_1.png,48591,0,0,0,66342,1.365314564,114933,0.880645144
90b8da1d-ovo_50_t251_aug_2.png,48591,0,0,0,66342,1.365314564,114933,0.880645144
90d5b77f-eovo_131_t1.png,0,0,0,0,195809,0,195809,0.867688974
90d5b77f-eovo_131_t1_aug_0.png,0,0,0,0,195807,0,195807,0.822686529
90d5b77f-eovo_131_t1_aug_1.png,0,0,0,0,195809,0,195809,0.867688974
90d5b77f-eovo_131_t1_aug_2.png,0,0,0,0,195812,0,195812,0.770113561
91c6ea12-ovo_51_t66.png,46771,0,0,0,38996,0.833764512,85767,0.880764559
91c6ea12-ovo_51_t66_aug_0.png,46772,0,0,0,38983,0.833468742,85755,0.779367831
91c6ea12-ovo_51_t66_aug_1.png,46772,0,0,0,38991,0.833639784,85763,0.828973392
91c6ea12-ovo_51_t66_aug_2.png,46776,0,0,0,38995,0.833654011,85771,0.861320928
9200a8b2-ovo_24_t211.png,0,0,0,0,81741,0,81741,0.883863627
9200a8b2-ovo_24_t211_aug_0.png,0,0,0,0,81732,0,81732,0.853104653
9200a8b2-ovo_24_t211_aug_1.png,0,0,0,0,81737,0,81737,0.837162632
9200a8b2-ovo_24_t211_aug_2.png,0,0,0,0,81741,0,81741,0.883863627
92fd53ef-eovo_140_t1.png,0,0,0,0,177552,0,177552,0.859797659
92fd53ef-eovo_140_t1_aug_0.png,0,0,0,0,177552,0,177552,0.859797659
92fd53ef-eovo_140_t1_aug_1.png,0,0,0,0,177552,0,177552,0.859797659
92fd53ef-eovo_140_t1_aug_2.png,0,0,0,0,177552,0,177552,0.859797659
9357aeaf-ovo_16_t101.png,48921,0,0,0,25713,0.525602502,74634,0.877964338
9357aeaf-ovo_16_t101_aug_0.png,48921,0,0,0,25713,0.525602502,74634,0.877964338
9357aeaf-ovo_16_t101_aug_1.png,48921,0,0,0,25713,0.525602502,74634,0.877964338
9357aeaf-ovo_16_t101_aug_2.png,48935,0,0,0,25706,0.525309083,74641,0.762364689
93c647d3-ovo_06_t146.png,30081,0,0,0,63610,2.114623849,93691,0.884529624
93c647d3-ovo_06_t146_aug_0.png,30081,0,0,0,63610,2.114623849,93691,0.884529624
93c647d3-ovo_06_t146_aug_1.png,30071,0,0,0,63037,2.096272156,93108,0.793982583
93c647d3-ovo_06_t146_aug_2.png,30081,0,0,0,63610,2.114623849,93691,0.884529624
940c350c-ovo_18_t106.png,45311,0,0,0,31033,0.684888879,76344,0.883931859
940c350c-ovo_18_t106_aug_0.png,45311,0,0,0,31033,0.684888879,76344,0.883931859
940c350c-ovo_18_t106_aug_1.png,45309,0,0,0,31035,0.684963252,76344,0.879126042
940c350c-ovo_18_t106_aug_2.png,45311,0,0,0,31033,0.684888879,76344,0.883931859
945bc8ac-ovo_55_t141.png,46171,0,0,0,33561,0.726884841,79732,0.876970415
945bc8ac-ovo_55_t141_aug_0.png,46171,0,0,0,33561,0.726884841,79732,0.876970415
945bc8ac-ovo_55_t141_aug_1.png,46171,0,0,0,33561,0.726884841,79732,0.876970415
945bc8ac-ovo_55_t141_aug_2.png,46171,0,0,0,33561,0.726884841,79732,0.876970415
945e5ac5-ovo_06_t166.png,30244,0,0,0,61912,2.047083719,92156,0.876532401
945e5ac5-ovo_06_t166_aug_0.png,30244,0,0,0,61912,2.047083719,92156,0.876532401
945e5ac5-ovo_06_t166_aug_1.png,30245,0,0,0,61686,2.039543726,91931,0.797167961
945e5ac5-ovo_06_t166_aug_2.png,30240,0,0,0,61229,2.024768519,91469,0.790833519
95a865a6-eovo_88_t1.png,0,0,0,0,270817,0,270817,0.838541197
95a865a6-eovo_88_t1_aug_0.png,0,0,0,0,270823,0,270823,0.726676715
95a865a6-eovo_88_t1_aug_1.png,0,0,0,0,270816,0,270816,0.804938229
95a865a6-eovo_88_t1_aug_2.png,0,0,0,0,270832,0,270832,0.739597979
95ad4ae0-ovo_05_t191.png,48175,0,0,0,45141,0.937021277,93316,0.883650883
95ad4ae0-ovo_05_t191_aug_0.png,48181,0,0,0,45144,0.936966854,93325,0.763279667
95ad4ae0-ovo_05_t191_aug_1.png,48175,0,0,0,45141,0.937021277,93316,0.883650883
95ad4ae0-ovo_05_t191_aug_2.png,48177,0,0,0,45138,0.936920107,93315,0.830211026
95cc922e-ovo_22_t246.png,41518,0,0,0,42087,1.013704899,83605,0.877072318
95cc922e-ovo_22_t246_aug_0.png,41518,0,0,0,42087,1.013704899,83605,0.877072318
95cc922e-ovo_22_t246_aug_1.png,41519,0,0,0,42080,1.013511886,83599,0.796444419
95cc922e-ovo_22_t246_aug_2.png,41519,0,0,0,42080,1.013511886,83599,0.787328875
97e9ad0b-eovo_184_t1.png,0,0,0,0,232290,0,232290,0.864453951
97e9ad0b-eovo_184_t1_aug_0.png,0,0,0,0,232290,0,232290,0.864453951
97e9ad0b-eovo_184_t1_aug_1.png,0,0,0,0,232316,0,232316,0.750675176
97e9ad0b-eovo_184_t1_aug_2.png,0,0,0,0,232290,0,232290,0.864453951
980b70d7-ovo_10_t1.png,42749,0,0,0,41426,0.969051908,84175,0.868494356
980b70d7-ovo_10_t1_aug_0.png,42753,0,0,0,41421,0.968844292,84174,0.76633241
980b70d7-ovo_10_t1_aug_1.png,42754,0,0,0,41422,0.96884502,84176,0.780294466
980b70d7-ovo_10_t1_aug_2.png,42749,0,0,0,41426,0.969051908,84175,0.868494356
988ef852-ovo_53_t91.png,44314,0,0,0,31990,0.721893758,76304,0.879283275
988ef852-ovo_53_t91_aug_0.png,44316,0,0,0,31993,0.721928874,76309,0.807770244
988ef852-ovo_53_t91_aug_1.png,44317,0,0,0,31985,0.721732067,76302,0.764668781
988ef852-ovo_53_t91_aug_2.png,44314,0,0,0,31990,0.721893758,76304,0.879283275
990bce66-eovo_56_t1.png,0,2018,1,0,206167,0,208185,0.870896183
990bce66-eovo_56_t1_aug_0.png,0,2018,1,0,206168,0,208186,0.84645968
990bce66-eovo_56_t1_aug_1.png,0,2018,1,0,206167,0,208185,0.870896183
990bce66-eovo_56_t1_aug_2.png,0,2018,1,0,206167,0,208185,0.870896183
99b7ea5c-eovo_311_t1.png,0,0,0,0,211874,0,211874,0.861326494
99b7ea5c-eovo_311_t1_aug_0.png,0,0,0,0,211874,0,211874,0.861326494
99b7ea5c-eovo_311_t1_aug_1.png,0,0,0,0,211874,0,211874,0.861326494
99b7ea5c-eovo_311_t1_aug_2.png,0,0,0,0,211874,0,211874,0.861326494
99bbd9aa-ovo_34_t51.png,25340,0,0,0,26061,1.028453039,51401,0.874996097
99bbd9aa-ovo_34_t51_aug_0.png,25336,0,0,0,26068,1.028891696,51404,0.783558467
99bbd9aa-ovo_34_t51_aug_1.png,25339,0,0,0,26064,1.028612021,51403,0.824184682
99bbd9aa-ovo_34_t51_aug_2.png,25340,0,0,0,26061,1.028453039,51401,0.874996097
99e7a825-ovo_18_t21.png,40551,0,0,0,22149,0.54620108,62700,0.861837323
